	Author	Degree	In-degree	Out-degree	Betweenness	Closeness	Harmonic	Eigenvector	Clustering	Square_Clustering	Community	Partition	Link	identifier	givenName	familyName	alternateNames	birthDate	birthPlace	birthCountry	deathDate	deathPlace	deathCountry	gender	occupation	period	language	category	organisation	occupationHisclass	Hisclass	lowestHisclass
6613	R. Lievens	0.053020134228187916	0.017718120805369126	0.03530201342281879	0.0019236177577967928	0.26882052087735875	2206.0214285714005	0.027105941245043983	0.15944843908776352	0.0476600028485233	4	1	https://www.dbnl.org/auteurs/auteur.php?id=liev005	liev005	Robrecht	Lievens	R. Lievens	1924-01-02	Ninove	België (Vlaanderen)	2015-04-10	Leuven	België (Vlaanderen)	male		Twintigste Eeuw		secundair				
6614	M.A. Kerckhove	0.0008053691275167784	0.0	0.0008053691275167784	0.0	0.0	0.0	9.056303693276773e-101	0.13333333333333333	0.02729093640460691	0	4	https://www.dbnl.org/auteurs/auteur.php?id=kerc012	kerc012	M.A.	Kerckhove	M.A. Kerckhove	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6615	C.J.H. Steketee	0.0009395973154362415	0.00026845637583892615	0.0006711409395973154	8.437528906930424e-08	0.1962371470546823	1552.4476190476096	0.0004856955766944897	0.16666666666666666	0.009230769230769232	4	1	https://www.dbnl.org/auteurs/auteur.php?id=stek005	stek005	C.J.H.	Steketee	C.J.H. Steketee	19xx-xx-xx						female		Twintigste Eeuw		secundair				
6616	A.W.P. van Ree	0.0005369127516778523	0.0	0.0005369127516778523	0.0	0.0	0.0	9.056303693276773e-101	0.3333333333333333	0.01740506329113924	4	1	https://www.dbnl.org/auteurs/auteur.php?id=ree_004	ree_004	Arie Willem Pieter	van Ree	A.W.P. van Ree	19xx-xx-xx						male	leraar/classicus/docent/hoogleraar	Twintigste Eeuw		secundair		hoogleraar/oudheidkundige/leraar/docent	2.0/2.0/2.0/2.0	2.0
6617	W.H. Vroom	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	4	4	https://www.dbnl.org/auteurs/auteur.php?id=vroo014	vroo014	Wilhelmus Hermanus	Vroom	W.H. Vroom	1930-xx-xx						male		Twintigste Eeuw	nl	secundair				
6618	G.J. Helmer	0.002953020134228188	0.0010738255033557046	0.001879194630872483	2.476015998260241e-06	0.22799067152566407	1817.7119047618542	0.003480860115165713	0.5266666666666666	0.08465924518055933	4	1	https://www.dbnl.org/auteurs/auteur.php?id=helm005	helm005	Gert	Helmer	G.J. Helmer	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6619	Theo Vindevogel	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=vind001	vind001	Theofiel	Vindevogel	Theo Vindevogel	1916-xx-xx						male		Twintigste Eeuw		taalkunde				
6620	A.W. Krijgsman	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	6.33149355352863e-09	0.19821701130170885	1551.9190476190392	0.0003387161952113484	0.0	0.0	0	4	https://www.dbnl.org/auteurs/auteur.php?id=krij005	krij005	A.W.	Krijgsman	A.W. Krijgsman	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6621	Jan C. Villerius	0.0009395973154362415	0.0	0.0009395973154362415	0.0	0.0	0.0	9.056303693276773e-101	0.38095238095238093	0.07765770294043729	0	4	https://www.dbnl.org/auteurs/auteur.php?id=vill003	vill003	Jan C.	Villerius	Jan C. Villerius	1933-xx-xx			1996-xx-xx			male		Twintigste Eeuw		secundair				
6622	Luc Verbeke	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.23384224419626806	1860.0333333332724	0.002744787997795387	0.75	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=verb013	verb013	Luc	Verbeke	Luc Verbeke	1924-02-24	Wakken	België (Vlaanderen)	2013-09-30	Waregem	België (Vlaanderen)	male		20e/21e Eeuw	nl					
6623	Theo Oudkerk Pool	0.0004026845637583892	0.0	0.0004026845637583892	0.0	0.0	0.0	9.056303693276773e-101	0.16666666666666666	0.005593536357986327	4	1	https://www.dbnl.org/auteurs/auteur.php?id=oudk001	oudk001	Theo	Oudkerk Pool	Pool Oudkerk/Theo Oudkerk Pool	1932-xx-xx						male		Twintigste Eeuw		nonfictie				
6624	B. Ouwerkerk	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=ouwe008	ouwe008	B.	Ouwerkerk	B. Ouwerkerk	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6625	D. Fokkema Sr.	0.001879194630872483	0.0012080536912751677	0.0006711409395973154	2.815902655026649e-06	0.2331186961604086	1865.29999999995	0.003665654680728234	0.603448275862069	0.034375	4	1	https://www.dbnl.org/auteurs/auteur.php?id=fokk004	fokk004	Douwe	Fokkema Sr.	D. Fokkema Sr.	19xx-xx-xx						male		Twintigste Eeuw	fy	taalkunde/fries				
6626	Raymond Kaye	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=kaye001	kaye001	Raymond	Kaye	Raymond Kaye							male		Twintigste Eeuw						
6627	P.J. Merckens	0.002147651006711409	0.0008053691275167784	0.0013422818791946308	2.0353213887207516e-05	0.20435255603518004	1626.5138888888662	0.0009748394895393072	0.16806722689075632	0.03170320404721754	4	1	https://www.dbnl.org/auteurs/auteur.php?id=merc003	merc003	P.J.	Merckens	P.J. Merckens	19xx-xx-xx						male		Twintigste Eeuw	nl	taalkunde				
6628	T.J.M. Versteeg	0.006308724832214765	0.0012080536912751677	0.005100671140939597	3.183016222768577e-05	0.218470696629429	1728.9452380951961	0.0015929292228960487	0.18773234200743494	0.036709416479071895	4	1	https://www.dbnl.org/auteurs/auteur.php?id=vers071	vers071	T.J.M.	Versteeg	T.J.M. Versteeg	19xx-xx-xx						male		20e/21e Eeuw		taalkunde				
6629	N.J. Schuurmans	0.0006711409395973154	0.0006711409395973154	0.0	0.0	0.22100061619000594	1759.2238095237717	0.001371042153579749	0.5	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=schu039	schu039	N.J.	Schuurmans	Broeder Dominicus/N.J. Schuurmans	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6630	H. Schönbeck	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	4.223522159582667e-08	0.1946443257440884	1522.4269841269777	0.00017224849849518944	0.2	0.0427074939564867	3	3	https://www.dbnl.org/auteurs/auteur.php?id=scho147	scho147	Henk	Schönbeck	H. Schönbeck	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6631	Paul Delsemme	0.0008053691275167784	0.00013422818791946307	0.0006711409395973154	3.577292360553011e-07	0.20754299091791498	1622.992857142819	0.0004564936164273982	0.26666666666666666	0.018050541516245487	2	3	https://www.dbnl.org/auteurs/auteur.php?id=dels003	dels003	Paul	Delsemme	Paul Delsemme	1913-01-31	Brussel	België (Brussel)	2008-06-26			male		20e/21e Eeuw		secundair				
6632	R. Galderoux	0.0025503355704697985	0.0005369127516778523	0.002013422818791946	1.511256344519048e-06	0.22528187146793344	1785.788095238043	0.0017714938589018811	0.3538011695906433	0.05897490885695904	0	2	https://www.dbnl.org/auteurs/auteur.php?id=gald002	gald002	R.	Galderoux	R. Galderoux	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6633	F.K.M. Mars	0.004832214765100671	0.0006711409395973154	0.004161073825503355	1.2874299249024472e-06	0.20323193215596255	1624.6162698412602	0.0007023586774537503	0.20317460317460317	0.050017212571054334	4	1	https://www.dbnl.org/auteurs/auteur.php?id=mars002	mars002	F.K.M.	Mars	F.K.M. Mars	19xx-xx-xx						male		20e/21e Eeuw		taalkunde				
6634	John Drager	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.18990324204646286	1485.4980158730316	0.00010804282710478887	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=drag008	drag008	John	Drager	John Drager	19xx-xx-xx						male		Twintigste Eeuw	nl					
6635	J. Hollestelle	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	2	3	https://www.dbnl.org/auteurs/auteur.php?id=holl021	holl021	Johanna	Hollestelle	J. Hollestelle	1915-01-18	Breda	Nederland	2001-05-29	Arnhem	Nederland	female	archeoloog/historicus	Twintigste Eeuw		secundair		antropoloog/oudheidkundige	2.0/2.0	2.0
6636	A. Seeldraeyers	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	4.028958337618851e-06	0.2278738512635632	1803.1857142856618	0.0015705234829348322	0.5	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=seel001	seel001	A.	Seeldraeyers	A. Seeldraeyers	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6637	F.M. Gelens	0.0005369127516778523	0.0004026845637583892	0.00013422818791946307	4.645309915276719e-08	0.22624210098452618	1796.038095238043	0.0019301667439392306	0.5833333333333334	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=gele003	gele003	F.M.	Gelens	F.M. Gelens	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6638	J. J. Lub	0.0017449664429530199	0.00026845637583892615	0.001476510067114094	0.0	0.2313766182153041	1831.0214285713705	0.0019298488783514255	0.45394736842105265	0.05193516374462454	3	2	https://www.dbnl.org/auteurs/auteur.php?id=lub_001	lub_001	J. J.	Lub	J. J. Lub	19xx-xx-xx						male		20e/21e Eeuw		nonfictie				
6639	R.W.J. den Tex	0.00013422818791946307	0.00013422818791946307	0.0	0.0	0.16150549981172613	1241.1095238095713	5.126142596445367e-06	0.0	0.0	3	2	https://www.dbnl.org/auteurs/auteur.php?id=tex_009	tex_009	R.W.J.	den Tex	R.W.J. den Tex	19xx-xx-xx						male		Twintigste Eeuw		nonfictie				
6640	Frank van Gestel	0.01825503355704698	0.004966442953020134	0.013288590604026844	0.000330952334178791	0.23432465578992073	1897.9619047618598	0.005569611867080424	0.21253822629969418	0.053565244352093436	4	1	https://www.dbnl.org/auteurs/auteur.php?id=gest002	gest002	Frank Charles	van Gestel	Frank van Gestel	1939-03-04						male		20e/21e Eeuw		taalkunde				
6641	Norbert Morciniec	0.005369127516778523	0.004697986577181208	0.0006711409395973154	2.465472789157897e-06	0.22667018065638841	1842.0857142856846	0.00564914307402832	0.40629011553273425	0.0195712954333644	4	1	https://www.dbnl.org/auteurs/auteur.php?id=morc003	morc003	Norbert	Morciniec	Norbert Morciniec	1932-xx-xx						male		Twintigste Eeuw		taalkunde				
6642	J. Kwekkeboom	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22049277481730656	1744.671428571383	0.001301127098578349	0.8333333333333334	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=kwek001	kwek001	J.	Kwekkeboom	J. Kwekkeboom	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6643	Albert van Hogenbemt	0.001476510067114094	0.0	0.001476510067114094	0.0	0.0	0.0	9.056303693276773e-101	0.2	0.07532797291578502	4	1	https://www.dbnl.org/auteurs/auteur.php?id=hoge002	hoge002	Albert	van Hogenbemt	Albert van Hogenbemt	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6644	S.C. Holleman-Stevens	0.0005369127516778523	0.00013422818791946307	0.0004026845637583892	6.341174067396406e-09	0.19307715352749633	1515.1785714285716	0.00028168334592910764	0.5	0.07737656595431099	4	3	https://www.dbnl.org/auteurs/auteur.php?id=holl020	holl020	S.C.	Holleman-Stevens	S.C. Holleman-Stevens	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6645	E.F. Wijsman	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	1.4171478112856668e-08	0.19685492756326892	1551.4797619047524	0.0003887816520292493	0.2	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=wijs010	wijs010	E.F.	Wijsman	E.F. Wijsman	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6646	R. van Pottelbergh	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22624210098452618	1796.038095238043	0.0019301667439392306	1.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=pott036	pott036	Robert J.B.M.	van Pottelbergh	R. van Pottelbergh	18xx-xx-xx						male		Twintigste Eeuw		secundair				
6647	J. Berits	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.23003885884902467	1830.3452380951835	0.00214598936459537	1.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=beri001	beri001	Jan	Berits	J. Berits	1920-01-17	Rotterdam	Nederland	1999-xx-xx			male	leraar/onderwijzer (basisschool)/docent/hoogleraar	Twintigste Eeuw	nl	secundair		hoogleraar/onderwijzer op een lagere school/leraar/docent	2.0/4.0/2.0/2.0	2.0
6648	B.W. Schippers	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.2309399077062436	1838.1785714285154	0.0022844095134142524	0.75	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=schi027	schi027	B.W.	Schippers	B.W. Schippers	1903-xx-xx						male	leraar/docent/hoogleraar	Twintigste Eeuw	nl	taalkunde		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6649	J.A.F. Wils	0.0016107382550335568	0.0016107382550335568	0.0	0.0	0.23091811269796628	1843.3833333332811	0.004033069910792533	0.8257575757575758	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=wils015	wils015	Johannes Arnoldus Fredericus (Jo)	Wils	J.A.F. Wils	1901-xx-xx	Nijmegen	Nederland	1975-xx-xx			male		Twintigste Eeuw		nonfictie				
6650	G. Scherps	0.0006711409395973154	0.0005369127516778523	0.00013422818791946307	3.420747096287432e-06	0.2270067674675719	1811.4619047618562	0.0022072918919734887	0.6	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=sche117	sche117	Georges	Scherps	G. Scherps	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6651	Dora van Velden	0.0005369127516778523	0.00026845637583892615	0.00026845637583892615	0.0	0.18811750966837817	1485.0198412698528	0.00023042798218946765	0.5	0.08771929824561403	4	1	https://www.dbnl.org/auteurs/auteur.php?id=veld068	veld068	Doetje	van Velden	Dora van Velden	19xx-xx-xx						female		Twintigste Eeuw		secundair				
6652	P.H. van Laer	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22624210098452618	1796.038095238043	0.0019301667439392306	1.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=laer008	laer008	Pierre Henri	van Laer	P.H. van Laer	1906-xx-xx			1989-xx-xx			male		Twintigste Eeuw		taalkunde				
6653	A. Jacob-Bekaert	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22624210098452618	1796.038095238043	0.0019301667439392306	1.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=jaco050	jaco050	Arthur	Jacob-Bekaert	A. Jacob-Bekaert	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6654	Jacques Voisine	0.0009395973154362415	0.0008053691275167784	0.00013422818791946307	0.0	0.22774654743604164	1809.6952380951868	0.002156142619997246	0.6190476190476191	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=vois002	vois002	Jacques	Voisine	Jacques Voisine	19xx-xx-xx						male		Twintigste Eeuw	fr	secundair				
6655	F.C. Driessen	0.0009395973154362415	0.0009395973154362415	0.0	0.0	0.23357437087944735	1865.3785714285148	0.0036635100427265294	0.7857142857142857	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=drie024	drie024	Frederik Christoffel	Driessen	F.C. Driessen	1906-09-10	Arnhem	Nederland	1963-01-31	Utrecht	Nederland	male	leraar/docent/hoogleraar	Twintigste Eeuw		taalkunde		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6656	G. De Schutter	0.008590604026845637	0.0028187919463087247	0.0057718120805369125	0.00032420152396594695	0.24007438970045514	1940.9285714285209	0.006284319395399121	0.2463912394225983	0.04779752094104897	4	1	https://www.dbnl.org/auteurs/auteur.php?id=schu031	schu031	Georges	De Schutter	G. De Schutter	1940-07-21	Ekeren-Hoogboom	België (Vlaanderen)				male		Twintigste Eeuw	nl	taalkunde				
6657	Henk Hollaar	0.0008053691275167784	0.00013422818791946307	0.0006711409395973154	0.0	0.20603949959677273	1611.449999999966	0.00039241675183571573	0.75	0.1119368323269856	4	1	https://www.dbnl.org/auteurs/auteur.php?id=holl019	holl019	Henk Johan	Hollaar	Henk Hollaar/Henk J. Hollaar	19xx-xx-xx						male		Twintigste Eeuw		secundair/taalkunde				
6658	S.A.E. van Puffelen	0.0013422818791946308	0.0009395973154362415	0.0004026845637583892	1.1491433869673e-06	0.2272387513436536	1808.92857142852	0.002659072631277174	0.4	0.027522935779816515	4	1	https://www.dbnl.org/auteurs/auteur.php?id=puff001	puff001	S.A.E.	van Puffelen	S.A.E. van Puffelen	19xx-xx-xx						male		Twintigste Eeuw		taalkunde				
6659	P. Julius O.F.M. Cap.	0.00026845637583892615	0.00013422818791946307	0.00013422818791946307	0.0	0.20747257470317546	1629.0154761904398	0.0005123927063104173	1.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=juli002	juli002	P.	Julius O.F.M. Cap.	P. Julius O.F.M. Cap.		Ginneken	Nederland	1998-03-25	Hertogenbosch	Nederland	male	rk-geestelijke/kloosterling	Twintigste Eeuw		secundair		rooms-katholiek geestelijke/kloosterling	2.0/4.0	2.0
6660	H. Furstner	0.0005369127516778523	0.0005369127516778523	0.0	0.0	0.22588703121747145	1792.278571428519	0.0018939943459364795	0.5833333333333334	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=furs001	furs001	H.	Furstner	H. Furstner	19xx-xx-xx						male		Twintigste Eeuw	nl	secundair				
6661	F. Revet	0.0006711409395973154	0.00013422818791946307	0.0005369127516778523	0.0	0.19427329490195683	1530.80436507936	0.0003068163872718875	0.3888888888888889	0.07102272727272728	4	1	https://www.dbnl.org/auteurs/auteur.php?id=reve005	reve005	F.	Revet	F. Revet	19xx-xx-xx						male		Twintigste Eeuw		secundair				
6662	Claas W. de Kruyter	0.001879194630872483	0.0	0.001879194630872483	0.0	0.0	0.0	9.056303693276773e-101	0.08791208791208792	0.022113594040968344	2	3	https://www.dbnl.org/auteurs/auteur.php?id=kruy004	kruy004	Claas Wybe	de Kruyter	Claas W. de Kruyter	1922-04-16	Alblasserdam	Nederland	1981-07-24	Den Haag	Nederland	male		Twintigste Eeuw	nl	secundair				
6663	Ben Wolken	0.0004026845637583892	0.0004026845637583892	0.0	0.0	0.22788565913641157	1795.9523809523212	0.001462835846386879	0.0	0.0	1	0	https://www.dbnl.org/auteurs/auteur.php?id=wolk001	wolk001	Ben	Wolken	Ben Wolken	1924-06-15	Nijmegen	Nederland	1988-xx-xx			male	leraar/docent/hoogleraar	Twintigste Eeuw		nonfictie		hoogleraar/leraar/docent	2.0/2.0/2.0	2.0
6664	H.B. de Groot	0.0017449664429530199	0.0	0.0017449664429530199	0.0	0.0	0.0	9.056303693276773e-101	0.1282051282051282	0.022090339597757996	2	3	https://www.dbnl.org/auteurs/auteur.php?id=groo066	groo066	H.B.	de Groot	H.B. de Groot	19xx-xx-xx						male		20e/21e Eeuw		secundair				
6665	J.J. Spa	0.0025503355704697985	0.001476510067114094	0.0010738255033557046	8.227837154342628e-07	0.23506779294249072	1893.0452380951936	0.004343116413556514	0.6071428571428571	0.07231703789412786	4	1	https://www.dbnl.org/auteurs/auteur.php?id=spa_001	spa_001	Jacob Jan	Spa	J.J. Spa	1939-xx-xx						male		Twintigste Eeuw	nl	taalkunde				
6666	A. Seeldrayers	0.0034899328859060398	0.001476510067114094	0.002013422818791946	0.00014463867417438385	0.21671890483879744	1716.745238095209	0.0038628714773318016	0.5870253164556962	0.11836901677348971	0	4	https://www.dbnl.org/auteurs/auteur.php?id=seel003	seel003	A.	Seeldrayers	A. Seeldrayers	18xx-xx-xx						male	rk-geestelijke/kloosterling	Twintigste Eeuw		secundair		rooms-katholiek geestelijke/kloosterling	2.0/4.0	2.0
6667	R. Eeckhout	0.002953020134228188	0.001476510067114094	0.001476510067114094	2.920427394573936e-05	0.23723368599612893	1904.7857142856658	0.0042343639178372364	0.5305676855895196	0.03954731216598554	4	1	https://www.dbnl.org/auteurs/auteur.php?id=eeck003	eeck003	Raoul Roger	Eeckhout	Pol Ralph/R. Eeckhout	1926-07-23	Bredene	België (Vlaanderen)				male	staatsman/bestuurder/politicus	Twintigste Eeuw		nonfictie		bestuurder/ambtman	1.0/1.0	1.0
6668	Abraham Maas	0.00026845637583892615	0.0	0.00026845637583892615	0.0	0.0	0.0	9.056303693276773e-101	0.5	0.03389830508474576	0	2	https://www.dbnl.org/auteurs/auteur.php?id=maas015	maas015	Abraham	Maas	Abraham Maas	1726-03-06			1804-10-xx	Alkmaar	Nederland	male	leraar/remonstr. predikant	Achttiende Eeuw	nl			leraar/remonstrants predikant	2.0/2.0	2.0
6669	Berend Jager	0.0010738255033557046	0.0	0.0010738255033557046	0.0	0.0	0.0	9.056303693276773e-101	0.4642857142857143	0.08393412764665706	4	1	https://www.dbnl.org/auteurs/auteur.php?id=jage015	jage015	Berend	Jager	Berend Jager	1938-05-13	Coevorden	Nederland				male	onderwijzer (basisschool)	Twintigste Eeuw		taalkunde/jeugdliteratuur/nonfictie		onderwijzer op een lagere school	4.0	4.0
6670	G.J.P. van Hoek	0.0012080536912751677	0.0009395973154362415	0.00026845637583892615	7.312961590477982e-07	0.23402199765241938	1881.2952380951933	0.003574350540119973	0.6	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=hoek028	hoek028	G.J.P.	van Hoek	G.J.P. van Hoek	19xx-xx-xx						male		20e/21e Eeuw		secundair				
6671	Hugo Willem Bosscha	0.00013422818791946307	0.0	0.00013422818791946307	0.0	0.0	0.0	9.056303693276773e-101	0.0	0.0	4	1	https://www.dbnl.org/auteurs/auteur.php?id=boss003	boss003	Hugo Willem	Bosscha	Hugo Willem Bosscha	1904-xx-xx			1979-xx-xx			male		Twintigste Eeuw		secundair				
6672	R.C. Engelberts	0.0012080536912751677	0.0009395973154362415	0.00026845637583892615	2.9920802233141504e-09	0.2061784397069235	1642.3023809523563	0.0008477729761971704	0.5285714285714286	0.04797047970479705	4	1	https://www.dbnl.org/auteurs/auteur.php?id=enge039	enge039	Rudolphus Cornelis	Engelberts	R.C. Engelberts	1923-xx-xx						male		Twintigste Eeuw		secundair				
6673	R.P.W. Visser	0.0022818791946308723	0.001476510067114094	0.0008053691275167784	3.396965491521203e-07	0.20979482969920982	1691.199999999984	0.0019061955285655638	0.34191176470588236	0.03216374269005848	4	1	https://www.dbnl.org/auteurs/auteur.php?id=viss050	viss050	Robert Paul Willem (Rob)	Visser	R.P.W. Visser	1942-xx-xx						male	leraar/natuurwetenschapper/docent/hoogleraar	20e/21e Eeuw	nl	secundair/nonfictie		natuurwetenschapper/hoogleraar/leraar/docent	2.0/2.0/2.0/2.0	2.0
